source_file,item_id,base_case_id,dataset,approach,pipeline_model_id,true_language,question,generated_answer,llm_factual_accuracy_score,llm_grounding_score,llm_clarity_score,llm_usefulness_score,llm_language_correctness_score,llm_scope_handling_score,llm_overall_score,llm_judge_notes
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_010_NL,OOS_010,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Op hoeveel compensatie heb ik recht door ontbrekende zonnepaneeldata?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_011_EN,OOS_011,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Which energy supplier tariff should I choose with my solar panels?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_011_NL,OOS_011,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Welk energietarief moet ik kiezen met mijn zonnepanelen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_012_EN,OOS_012,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,I cannot log in to the BeNext app. Can you reset my password?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_012_NL,OOS_012,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Ik kan niet inloggen in de BeNext-app. Kun je mijn wachtwoord resetten?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_013_EN,OOS_013,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,How do I repair the heat pump myself?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_013_NL,OOS_013,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Hoe kan ik de warmtepomp zelf repareren?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_014_EN,OOS_014,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can you tell me how to change the inverter settings to stop feed-in costs?,"The key is shifting high-consumption activities — dishwasher, washing machine, tumble dryer — to late morning or early afternoon when your panels are producing most: when the sun is shining. If your hot-water boiler has a timer, setting it to heat during midday solar hours is another practical option. These changes require no new equipment and directly reduce how much you draw from the grid.",0,2,2,1,2,1,4,Answers or drifts into the unsupported request instead of refusing/redirecting clearly.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_014_NL,OOS_014,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kun je uitleggen hoe ik de omvormerinstellingen wijzig om terugleverkosten te voorkomen?,"De sleutel is het verschuiven van activiteiten met hoog verbruik — vaatwasser, wasmachine, droger — naar de late ochtend of vroege middag wanneer uw panelen het meest produceren: wanneer de schon schijnt. Als uw warmwaterboiler een timer heeft, is het instellen om te verwarmen tijdens de zonne-uren op het middaguur een andere praktische optie. Deze veranderingen vereisen geen nieuwe apparatuur en verminderen direct hoeveel u van het net afneemt.",0,2,2,1,2,1,4,Answers or drifts into the unsupported request instead of refusing/redirecting clearly.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_015_EN,OOS_015,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,My router Wi-Fi is unstable. Can you help me fix it?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_015_NL,OOS_015,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Mijn router-wifi is instabiel. Kun je me helpen dit op te lossen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_016_EN,OOS_016,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can you file a complaint against my housing corporation?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_016_NL,OOS_016,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kun je een klacht indienen tegen mijn woningcorporatie?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_017_EN,OOS_017,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can you tell my landlord they must lower my rent?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_017_NL,OOS_017,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kun je mijn verhuurder vertellen dat mijn huur omlaag moet?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_018_EN,OOS_018,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can I sue BeNext because the app showed no data?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_018_NL,OOS_018,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kan ik BeNext aanklagen omdat de app geen data liet zien?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_019_EN,OOS_019,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can you cancel my energy contract?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_019_NL,OOS_019,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kun je mijn energiecontract opzeggen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_020_EN,OOS_020,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can you unlock the installer menu on my thermostat?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_020_NL,OOS_020,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kun je het installateursmenu van mijn thermostaat ontgrendelen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_021_EN,OOS_021,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,What medicine should I take if dry air gives me headaches?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_021_NL,OOS_021,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Welk medicijn moet ik nemen als ik hoofdpijn krijg van droge lucht?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_022_EN,OOS_022,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can you calculate exactly what my next electricity bill will be?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_022_NL,OOS_022,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kun je exact berekenen wat mijn volgende stroomrekening wordt?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_023_EN,OOS_023,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can you decide whether the energy supplier made a billing mistake?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_023_NL,OOS_023,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kun je bepalen of mijn energieleverancier een fout heeft gemaakt op de rekening?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_024_EN,OOS_024,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Can you order a technician to replace my solar inverter?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_024_NL,OOS_024,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Kun je een monteur regelen om mijn omvormer te vervangen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_025_EN,OOS_025,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,en,Should I buy new solar panels because my production is lower than last year?,"This week's drop fits the cloudy and rainy weather in the context. Solar panels make less electricity on dark days, so one low week is usually not a problem. Check the next bright day: production should clearly rise again. If it stays low on several sunny days, contact your housing provider.",2,2,2,2,2,1,6,"Partly redirects, but still gives advice on an out-of-scope investment/settings decision."
qa_results_Qwen_Qwen2.5-7B-Instruct.csv,OOS_025_NL,OOS_025,out_of_scope,retrieval_based,Qwen/Qwen2.5-7B-Instruct,nl,Moet ik nieuwe zonnepanelen kopen omdat mijn opwek lager is dan vorig jaar?,"Één maand onder de verwachte bundel leidt niet automatisch tot extra kosten — EPV-prestaties worden doorgaans beoordeeld over langere perioden en incidentele weervariatie is normaal. Als de productie echter consistent onder de bundel blijft over vele maanden, kan dit de EPV-beoordeling beïnvloeden. Uw woningaanbieder is het juiste contact voor eventuele specifieke financiële gevolgen onder uw overeenkomst.",2,2,2,2,2,1,6,"Partly redirects, but still gives advice on an out-of-scope investment/settings decision."
